Index	Name	Type	Nullable	References	Description
-2	oid	oid	false		"row identifier (hidden attribute; must be explicitly selected)"
1	tmplname	name	false		"text search template name"
2	tmplnamespace	oid	false		"the oid of the namespace that contains this template"
3	tmplinit	regproc	false		"oid of the template's initialization function"
4	tmpllexize	regproc	false		"oid of the template's lexize function"
