Index	Name	Type	Nullable	References	Description
0	opfmethod	oid		pg_am.oid	"index access method operator family is for"
1	opfname	name			"name of this operator family"
2	opfnamespace	oid		pg_namespace.oid	"namespace of this operator family"
3	opfowner	oid		pg_authid.oid	"owner of the operator family"
