Index	Name	Type	Nullable	References	Description
1	objoid	oid		"any oid column"	"the oid of the specific object"
2	classoid	oid		pg_class.oid	"the oid of the system catalog the object is in"
3	objsubid	int4			"for a table column, this is the column number (the objoid and classoid refer to the table itself). for all other object types, this column is zero."
4	privtype	char			"a code defining the type of initial privilege of this object; see text"
5	initprivs	aclitem[]			"the initial access privileges; see grant and revoke for details"
