Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier (hidden attribute; must be explicitly selected)"
2	srvname	name			"name of the foreign server"
3	srvowner	oid		pg_authid.oid	"owner of the foreign server"
4	srvfdw	oid		pg_foreign_data_wrapper.oid	"oid of the foreign-data wrapper of this foreign server"
5	srvtype	text			"type of the server (optional)"
6	srvversion	text			"version of the server (optional)"
7	srvacl	aclitem[]			"access privileges; see grant and revoke for details"
8	srvoptions	text[]			"foreign server specific options, as ""keyword=value"" strings"
