Index	Name	Type	Nullable	References	Description
1	seqrelid	oid			"the oid of the pg_class entry for this sequence"
2	seqtypid	oid			"data type of the sequence"
3	seqstart	int8			"start value of the sequence"
4	seqincrement	int8			"increment value of the sequence"
5	seqmax	int8			"maximum value of the sequence"
6	seqmin	int8			"minimum value of the sequence"
7	seqcache	int8			"cache size of the sequence"
8	seqcycle	bool			"whether the sequence cycles"
