Index	Name	Type	Nullable	References	Description
0	usename	name			"user name"
1	usesysid	oid			"id of this user"
2	usecreatedb	bool			"user can create databases"
3	usesuper	bool			"user is a superuser"
4	usecatupd	bool			"user can update system catalogs. (even a superuser cannot do this unless this column is true.)"
5	userepl	bool			"user can initiate streaming replication and put the system in and out of backup mode."
6	passwd	text			"not the password (always reads as ********)"
7	valuntil	abstime			"password expiry time (only used for password authentication)"
8	useconfig	text[]			"session defaults for run-time configuration variables"
