Index	Name	Type	Nullable	References	Description
1	objoid	oid		"any oid column"	"the oid of the object this security label pertains to"
2	classoid	oid		pg_class.oid	"the oid of the system catalog this object appears in"
3	objsubid	int4			"for a security label on a table column, this is the column number (the objoid and classoid refer to the table itself). for all other object types, this column is zero."
4	objtype	text			"the type of object to which this label applies, as text."
5	objnamespace	oid		pg_namespace.oid	"the oid of the namespace for this object, if applicable; otherwise null."
6	objname	text			"the name of the object to which this label applies, as text."
7	provider	text		pg_seclabel.provider	"the label provider associated with this label."
8	label	text		pg_seclabel.label	"the security label applied to this object."
