Name	Type	Nullable	References	Description
umid	oid	true	pg_user_mapping.oid	"oid of the user mapping"
srvid	oid	true	pg_foreign_server.oid	"the oid of the foreign server that contains this mapping"
srvname	name	true	pg_foreign_server.srvname	"name of the foreign server"
umuser	oid	true	pg_authid.oid	"oid of the local role being mapped, 0 if the user mapping is public"
usename	name	true		"name of the local user to be mapped"
umoptions	text[]	true		"user mapping specific options, as ""keyword=value"" strings"
