Index	Name	Type	Nullable	References	Description
1	rngtypid	oid		pg_type.oid	"oid of the range type"
2	rngsubtype	oid		pg_type.oid	"oid of the element type (subtype) of this range type"
3	rngcollation	oid		pg_collation.oid	"oid of the collation used for range comparisons, or 0 if none"
4	rngsubopc	oid		pg_opclass.oid	"oid of the subtype's operator class used for range comparisons"
5	rngcanonical	regproc		pg_proc.oid	"oid of the function to convert a range value into canonical form, or 0 if none"
6	rngsubdiff	regproc		pg_proc.oid	"oid of the function to return the difference between two element values as double precision, or 0 if none"
