Index	Name	Type	Nullable	References	Description
-2	oid	oid	false		"row identifier (hidden attribute; must be explicitly selected)"
1	dictname	name	false		"text search dictionary name"
2	dictnamespace	oid	false		"the oid of the namespace that contains this dictionary"
3	dictowner	oid	false		"owner of the dictionary"
4	dicttemplate	oid	false		"the oid of the text search template for this dictionary"
5	dictinitoption	text	true		"initialization option string for the template"
