Index	Name	Type	Nullable	References	Description
1	cfgname	name	false		"text search configuration name"
2	cfgnamespace	oid	false		"the oid of the namespace that contains this configuration"
3	cfgowner	oid	false		"owner of the configuration"
4	cfgparser	oid	false		"the oid of the text search parser for this configuration"
