Index	Name	Type	Nullable	References	Description
1	srvname	name	false		"name of the foreign server"
2	srvowner	oid	false		"owner of the foreign server"
3	srvfdw	oid	false		"oid of the foreign-data wrapper of this foreign server"
4	srvtype	text	true		"type of the server (optional)"
5	srvversion	text	true		"version of the server (optional)"
6	srvacl	aclitem[]	true		"access privileges; see grant and revoke for details"
7	srvoptions	text[]	true		"foreign server specific options, as ""keyword=value"" strings"
