Index	Name	Type	Nullable	References	Description
1	enumtypid	oid	false		"the oid of the pg_type entry owning this enum value"
2	enumsortorder	float4	false		"the sort position of this enum value within its enum type"
3	enumlabel	name	false		"the textual label for this enum value"
