Name	Type	References	Description
oid	oid	 	Row identifier
umuser	oid	pg_authid.oid	OID of the local role being mapped, 0 if the user mapping is public
umserver	oid	pg_foreign_server.oid	The OID of the foreign server that contains this mapping
umoptions	text[]	 	"User mapping specific options, as \"keyword=value" strings"
