Index	Name	Type	Nullable	References	Description
-1	oid	oid			"row identifier (hidden attribute; must be explicitly selected)"
1	opfmethod	oid		pg_am.oid	"index access method operator family is for"
2	opfname	name			"name of this operator family"
3	opfnamespace	oid		pg_namespace.oid	"namespace of this operator family"
4	opfowner	oid		pg_authid.oid	"owner of the operator family"
