Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier (hidden attribute; must be explicitly selected)"
2	amprocfamily	oid		pg_opfamily.oid	"the operator family this entry is for"
3	amproclefttype	oid		pg_type.oid	"left-hand input data type of associated operator"
4	amprocrighttype	oid		pg_type.oid	"right-hand input data type of associated operator"
5	amprocnum	int2			"support function number"
6	amproc	regproc		pg_proc.oid	"oid of the function"
