Index	Name	Type	Nullable	References	Description
1	trftype	oid	false		"oid of the data type this transform is for"
2	trflang	oid	false		"oid of the language this transform is for"
3	trffromsql	regproc	false		"the oid of the function to use when converting the data type for input to the procedural language (e.g., function parameters). zero is stored if this operation is not supported."
4	trftosql	regproc	false		"the oid of the function to use when converting output from the procedural language (e.g., return values) to the data type. zero is stored if this operation is not supported."
