Index	Name	Type	Nullable	References	Description
-2	oid	oid	false		"row identifier (hidden attribute; must be explicitly selected)"
1	umuser	oid	false		"oid of the local role being mapped, 0 if the user mapping is public"
2	umserver	oid	false		"the oid of the foreign server that contains this mapping"
3	umoptions	text[]	true		"user mapping specific options, as ""keyword=value"" strings"
