Name	Type	References	Description
amopclaid	oid	pg_opclass.oid	"the index opclass this entry is for"
amopstrategy	int2		"operator strategy number"
amopreqcheck	bool		"index hit must be rechecked"
amopopr	oid	pg_operator.oid	"the operator's pg_operator oid"
