Index	Name	Type	Nullable	References	Description
1	umid	oid	true		"oid of the user mapping"
2	srvid	oid	true		"the oid of the foreign server that contains this mapping"
3	srvname	name	true		"name of the foreign server"
4	umuser	oid	true		"oid of the local role being mapped, 0 if the user mapping is public"
5	usename	name	true		"name of the local user to be mapped"
6	umoptions	text[]	true		"user mapping specific options, as ""keyword=value"" strings"
