Index	Name	Type	Nullable	References	Description
0	schemaname	name			"name of schema containing table and index"
1	tablename	name			"name of table the index is for"
2	indexname	name			"name of index"
3	tablespace	name			"name of tablespace containing index (null if default for database)"
4	indexdef	text			"index definition (a reconstructed create index command)"
