Index	Name	Type	Nullable	References	Description
0	schemaname	name			"name of schema containing materialized view"
1	matviewname	name			"name of materialized view"
2	matviewowner	name			"name of materialized view's owner"
3	tablespace	name			"name of tablespace containing materialized view (null if default for database)"
4	hasindexes	bool			"true if materialized view has (or recently had) any indexes"
5	ispopulated	bool			"true if materialized view is currently populated"
6	definition	text			"materialized view definition (a reconstructed select query)"
