Index	Name	Type	Nullable	References	Description
0	schemaname	name		pg_namespace.nspname	"name of schema containing table"
1	tablename	name		pg_class.relname	"name of table the rule is for"
2	rulename	name		pg_rewrite.rulename	"name of rule"
3	definition	text			"rule definition (a reconstructed creation command)"
