relid	oid	true		
schemaname	name	true		
relname	name	true		
heap_blks_read	int8	true		
heap_blks_hit	int8	true		
idx_blks_read	int8	true		
idx_blks_hit	int8	true		
toast_blks_read	int8	true		
toast_blks_hit	int8	true		
tidx_blks_read	int8	true		
tidx_blks_hit	int8	true		
