Name	Type	Nullable
tableoid	oid	false
cmax	cid	false
xmax	xid	false
cmin	cid	false
xmin	xid	false
ctid	tid	false
seqrelid	oid	false
seqtypid	oid	false
seqstart	int8	false
seqincrement	int8	false
seqmax	int8	false
seqmin	int8	false
seqcache	int8	false
seqcycle	bool	false
