Name	Type	References	Description
oid	oid	 	Row identifier (hidden attribute; must be explicitly\nselected)
spcname	name	 	Tablespace name
spcowner	oid	pg_authid.oid	Owner of the tablespace, usually the user who created it
spcacl	aclitem[]	 	Access privileges; see GRANT and\nREVOKE for details
spcoptions	text[]	 	Tablespace-level options, as "keyword=value" strings
