Name	Type	References	Description
oid	oid	 	Row identifier (hidden attribute; must be explicitly\nselected)
enumtypid	oid	pg_type.oid	The OID of the pg_type entry owning\nthis enum value
enumsortorder	float4	 	The sort position of this enum value within its enum type
enumlabel	name	 	The textual label for this enum value
