Name	Type	References	Description
setdatabase	oid	pg_database.oid	The OID of the database the setting is applicable to, or zero\nif not database-specific
setrole	oid	pg_authid.oid	The OID of the role the setting is applicable to, or zero if\nnot role-specific
setconfig	text[]	 	Defaults for run-time configuration variables
