Name	Type	References	Description
oid	oid	 	Row identifier (hidden attribute; must be explicitly\nselected)
lomowner	oid	pg_authid.oid	Owner of the large object
lomacl	aclitem[]	 	Access privileges; see GRANT and\nREVOKE for details
