Name	Type	Nullable
schemaname	name	true
tablename	name	true
attname	name	true
inherited	bool	true
null_frac	float4	true
avg_width	int4	true
n_distinct	float4	true
most_common_vals	anyarray	true
most_common_freqs	float4[]	true
histogram_bounds	anyarray	true
correlation	float4	true
most_common_elems	anyarray	true
most_common_elem_freqs	float4[]	true
elem_count_histogram	float4[]	true
