Name	Type	References	Description
pubname	name		"name of publication"
schemaname	name		"name of schema containing table"
tablename	name		"name of table"
attnames	name[]		"names of table columns included in the publication. this contains all the columns of the table when the user didn't specify the column list for the table."
rowfilter	text		"expression for the table's publication qualifying condition"
