Index	Name	Type	Nullable	References	Description
0	sourcefile	text			"full path name of the configuration file"
1	sourceline	integer			"line number within the configuration file where the entry appears"
2	seqno	integer			"order in which the entries are processed (1..n)"
3	name	text			"configuration parameter name"
4	setting	text			"value to be assigned to the parameter"
5	applied	boolean			"true if the value can be applied successfully"
6	error	text			"if not null, an error message indicating why this entry could not be applied"
