Name	Type	References	Description
oid	oid		"row identifier"
castsource	oid		"oid of the source data type"
casttarget	oid		"oid of the target data type"
castfunc	oid		"the oid of the function to use to perform this cast. zero is stored if the cast method doesn't require a function."
castcontext	char		"indicates what contexts the cast can be invoked in. e means only as an explicit cast (using cast or :: syntax). a means implicitly in assignment to a target column, as well as explicitly. i means implicitly in expressions, as well as the other cases."
castmethod	char		"indicates how the cast is performed. f means that the function specified in the castfunc field is used. i means that the input/output functions are used. b means that the types are binary-coercible, thus no conversion is required."
