Name	Type	References	Description
oid	oid		"row identifier (hidden attribute; must be explicitly selected)"
opcmethod	oid	pg_am.oid	"index access method operator class is for"
opcname	name		"name of this operator class"
opcnamespace	oid	pg_namespace.oid	"namespace of this operator class"
opcowner	oid	pg_authid.oid	"owner of the operator class"
opcfamily	oid	pg_opfamily.oid	"operator family containing the operator class"
opcintype	oid	pg_type.oid	"data type that the operator class indexes"
opcdefault	bool		"true if this operator class is the default for opcintype"
opckeytype	oid	pg_type.oid	"type of data stored in index, or zero if same as opcintype"
