Name	Type	References	Description
oid	oid		"row identifier (hidden attribute; must be explicitly selected)"
amname	name		"name of the access method"
amhandler	regproc	pg_proc.oid	"oid of a handler function that is responsible for supplying information about the access method"
amtype	char		"currently always i to indicate an index access method; other values may be allowed in future"
