Name	Type	References	Description
oid	oid		"row identifier (hidden attribute; must be explicitly selected)"
pubname	name		"name of the publication"
pubowner	oid	pg_authid.oid	"owner of the publication"
puballtables	bool		"if true, this publication automatically includes all tables in the database, including any that will be created in the future."
pubinsert	bool		"if true, insert operations are replicated for tables in the publication."
pubupdate	bool		"if true, update operations are replicated for tables in the publication."
pubdelete	bool		"if true, delete operations are replicated for tables in the publication."
