Name	Type	References	Description
rngtypid	oid	pg_range.[object Object]	OID of the range type
rngsubtype	oid	pg_range.[object Object]	OID of the element type (subtype) of this range type
rngcollation	oid	pg_range.[object Object]	OID of the collation used for range comparisons, or 0 if none
rngsubopc	oid	pg_range.[object Object]	OID of the subtype's operator class used for range comparisons
rngcanonical	regproc	pg_range.[object Object]	OID of the function to convert a range value into canonical form, or 0 if none
rngsubdiff	regproc	pg_range.[object Object]	OID of the function to return the difference between two element values as double precision, or 0 if none
