Name	Type	References	Description
stxoid	oid	pg_statistic_ext_data.[object Object]	Extended statistic object containing the definition for this data
stxdndistinct	pg_ndistinct		N-distinct counts, serialized as pg_ndistinct type
stxddependencies	pg_dependencies		Functional dependency statistics, serialized as pg_dependencies type
stxdmcv	pg_mcv_list		MCV (most-common values) list statistics, serialized as pg_mcv_list type
