Name	Type	Nullable
slot_name	name	true
plugin	name	true
slot_type	text	true
datoid	oid	true
database	name	true
active	bool	true
active_pid	int4	true
xmin	xid	true
catalog_xmin	xid	true
restart_lsn	pg_lsn	true
confirmed_flush_lsn	pg_lsn	true
