Index	Name	Type	Nullable	References	Description
0	collname	NAME			"collation name (unique per namespace and encoding)"
1	collnamespace	OID		pg_namespace.oid	"the oid of the namespace that contains this collation"
2	collowner	OID		pg_authid.oid	"owner of the collation"
3	collencoding	INT4			"encoding in which the collation is applicable, or -1 if it works for any encoding"
4	collcollate	NAME			"lc_collate for this collation object"
5	collctype	NAME			"lc_ctype for this collation object"
