Index	Name	Type	Nullable	References	Description
1	amopfamily	oid		pg_opfamily.oid	"the operator family this entry is for"
2	amoplefttype	oid		pg_type.oid	"left-hand input data type of operator"
3	amoprighttype	oid		pg_type.oid	"right-hand input data type of operator"
4	amopstrategy	int2			"operator strategy number"
5	amoppurpose	char			"operator purpose, either s for search or o for ordering"
6	amopopr	oid		pg_operator.oid	"oid of the operator"
7	amopmethod	oid		pg_am.oid	"index access method operator family is for"
8	amopsortfamily	oid		pg_opfamily.oid	"the btree operator family this entry sorts according to, if an ordering operator; zero if a search operator"
