Name	Type	References	Description
oid	oid		Row identifier
tmplname	name		Text search template name
tmplnamespace	oid	pg_ts_template.oid	The OID of the namespace that contains this template
tmplinit	regproc	pg_ts_template.oid	OID of the template's initialization function (zero if none)
tmpllexize	regproc	pg_ts_template.oid	OID of the template's lexize function
