Index	Name	Type	Nullable	References	Description
1	umid	oid		pg_user_mapping.oid	"oid of the user mapping"
2	srvid	oid		pg_foreign_server.oid	"the oid of the foreign server that contains this mapping"
3	srvname	name		pg_foreign_server.srvname	"name of the foreign server"
4	umuser	oid		pg_authid.oid	"oid of the local role being mapped, 0 if the user mapping is public"
5	usename	name			"name of the local user to be mapped"
6	umoptions	text[]			"user mapping specific options, as ""keyword=value"" strings"
