Index	Name	Type	Nullable	References	Description
0	oid	oid			"row identifier"
1	spcname	name			"tablespace name"
2	spcowner	oid		pg_authid.oid	"owner of the tablespace, usually the user who created it"
3	spcacl	aclitem[]			"access privileges; see section 5.7 for details"
4	spcoptions	text[]			"tablespace-level options, as ""keyword=value"" strings"
