Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	tmplname	name			"text search template name"
3	tmplnamespace	oid		pg_namespace.oid	"the oid of the namespace that contains this template"
4	tmplinit	regproc		pg_proc.oid	"oid of the template's initialization function"
5	tmpllexize	regproc		pg_proc.oid	"oid of the template's lexize function"
