Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	opcmethod	oid		pg_am.oid	"index access method operator class is for"
3	opcname	name			"name of this operator class"
4	opcnamespace	oid		pg_namespace.oid	"namespace of this operator class"
5	opcowner	oid		pg_authid.oid	"owner of the operator class"
6	opcfamily	oid		pg_opfamily.oid	"operator family containing the operator class"
7	opcintype	oid		pg_type.oid	"data type that the operator class indexes"
8	opcdefault	bool			"true if this operator class is the default for opcintype"
9	opckeytype	oid		pg_type.oid	"type of data stored in index, or zero if same as opcintype"
