Index	Name	Type	Nullable	References	Description
1	oid	oid	false		"row identifier"
2	amopfamily	oid	false		"the operator family this entry is for"
3	amoplefttype	oid	false		"left-hand input data type of operator"
4	amoprighttype	oid	false		"right-hand input data type of operator"
5	amopstrategy	int2	false		"operator strategy number"
6	amoppurpose	char	false		"operator purpose, either s for search or o for ordering"
7	amopopr	oid	false		"oid of the operator"
8	amopmethod	oid	false		"index access method operator family is for"
9	amopsortfamily	oid	false		"the b-tree operator family this entry sorts according to, if an ordering operator; zero if a search operator"
