Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	amprocfamily	oid			"the operator family this entry is for"
3	amproclefttype	oid			"left-hand input data type of associated operator"
4	amprocrighttype	oid			"right-hand input data type of associated operator"
5	amprocnum	int2			"support function number"
6	amproc	regproc			"oid of the function"
