Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	prsname	name			"text search parser name"
3	prsnamespace	oid			"the oid of the namespace that contains this parser"
4	prsstart	regproc			"oid of the parser's startup function"
5	prstoken	regproc			"oid of the parser's next-token function"
6	prsend	regproc			"oid of the parser's shutdown function"
7	prsheadline	regproc			"oid of the parser's headline function (zero if none)"
8	prslextype	regproc			"oid of the parser's lextype function"
