Index	Name	Type	Nullable	References	Description
1	srsubid	oid			"reference to subscription"
2	srrelid	oid			"reference to relation"
3	srsubstate	char			"state code: i = initialize, d = data is being copied, f = finished table copy, s = synchronized, r = ready (normal replication)"
4	srsublsn	pg_lsn			"remote lsn of the state change used for synchronization coordination when in s or r states, otherwise null"
