Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	dictname	name			"text search dictionary name"
3	dictnamespace	oid			"the oid of the namespace that contains this dictionary"
4	dictowner	oid			"owner of the dictionary"
5	dicttemplate	oid			"the oid of the text search template for this dictionary"
6	dictinitoption	text			"initialization option string for the template"
