Index	Name	Type	Nullable	References	Description
0	oid	oid			"row identifier"
1	opfmethod	oid			"index access method operator family is for"
2	opfname	name			"name of this operator family"
3	opfnamespace	oid			"namespace of this operator family"
4	opfowner	oid			"owner of the operator family"
