Name	Type	Nullable
tableoid	oid	false
cmax	cid	false
xmax	xid	false
cmin	cid	false
xmin	xid	false
ctid	tid	false
stxoid	oid	false
stxdndistinct	pg_ndistinct	true
stxddependencies	pg_dependencies	true
stxdmcv	pg_mcv_list	true
stxdexpr	pg_statistic[]	true
