Index	Name	Type	Nullable	References	Description
0	schemaname	name		pg_namespace.nspname	"name of schema containing table"
1	tablename	name		pg_class.relname	"name of table"
2	tableowner	name		pg_authid.rolname	"name of table's owner"
3	tablespace	name		pg_tablespace.spcname	"name of tablespace containing table (null if default for database)"
4	hasindexes	boolean		pg_class.relhasindex	"true if table has (or recently had) any indexes"
5	hasrules	boolean		pg_class.relhasrules	"true if table has (or once had) rules"
6	hastriggers	boolean		pg_class.relhastriggers	"true if table has (or once had) triggers"
7	rowsecurity	boolean		pg_class.relrowsecurity	"true if row security is enabled on the table"
