Index	Name	Type	Nullable	References	Description
-1	oid	oid			"row identifier (hidden attribute; must be explicitly selected)"
1	prsname	name			"text search parser name"
2	prsnamespace	oid		pg_namespace.oid	"the oid of the namespace that contains this parser"
3	prsstart	regproc		pg_proc.oid	"oid of the parser's startup function"
4	prstoken	regproc		pg_proc.oid	"oid of the parser's next-token function"
5	prsend	regproc		pg_proc.oid	"oid of the parser's shutdown function"
6	prsheadline	regproc		pg_proc.oid	"oid of the parser's headline function"
7	prslextype	regproc		pg_proc.oid	"oid of the parser's lextype function"
