Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier (hidden attribute; must be explicitly selected)"
2	lomowner	oid		pg_authid.oid	"owner of the large object"
3	lomacl	aclitem[]			"access privileges; see grant and revoke for details"
