Name	Type	Nullable	References	Description
sourcefile	text	true		"full path name of the configuration file"
sourceline	int4	true		"line number within the configuration file where the entry appears"
seqno	int4	true		"order in which the entries are processed (1..n)"
name	text	true		"configuration parameter name"
setting	text	true		"value to be assigned to the parameter"
applied	bool	true		"true if the value can be applied successfully"
error	text	true		"if not null, an error message indicating why this entry could not be applied"
