Name	Type	Nullable
tableoid	oid	false
cmax	cid	false
xmax	xid	false
cmin	cid	false
xmin	xid	false
ctid	tid	false
oid	oid	false
castsource	oid	false
casttarget	oid	false
castfunc	oid	false
castcontext	char	false
castmethod	char	false
