Index	Name	Type	Nullable	References	Description
1	rulename	name			"rule name"
2	ev_class	oid		pg_class.oid	"the table this rule is for"
3	ev_attr	int2			"the column this rule is for (currently, always zero to indicate the whole table)"
4	ev_type	char			"event type that the rule is for: 1 = select, 2 = update, 3 = insert, 4 = delete"
5	is_instead	bool			"true if the rule is an instead rule"
6	ev_qual	text			"expression tree (in the form of a nodetostring() representation) for the rule's qualifying condition"
7	ev_action	text			"query tree (in the form of a nodetostring() representation) for the rule's action"
