Index	Name	Type	Nullable	References	Description
0	amopclaid	oid		pg_opclass.oid	"the index operator class this entry is for"
1	amprocsubtype	oid		pg_type.oid	"subtype, if cross-type routine, else zero"
2	amprocnum	int2			"support procedure number"
3	amproc	regproc		pg_proc.oid	"oid of the procedure"
