Index	Name	Type	Nullable	References	Description
1	aggfnoid	regproc		pg_proc.oid	"pg_proc oid of the aggregate function"
2	aggtransfn	regproc		pg_proc.oid	"transition function"
3	aggfinalfn	regproc		pg_proc.oid	"final function (zero if none)"
4	aggsortop	oid		pg_operator.oid	"associated sort operator (zero if none)"
5	aggtranstype	oid		pg_type.oid	"data type of the aggregate function's internal transition (state) data"
6	agginitval	text			"the initial value of the transition state. this is a text field containing the initial value in its external string representation. if this field is null, the transition state value starts out null"
