Name	Type	References	Description
transaction	xid	 	Numeric transaction identifier of the prepared\n transaction
gid	text	 	Global transaction identifier that was assigned to\n the transaction
prepared	timestamp with time zone	 	Time at which the transaction was prepared for\n commit
owner	name	pg_authid.rolname	Name of the user that executed the transaction
database	name	pg_database.datname	Name of the database in which the transaction was\n executed
