Index	Name	Type	Nullable	References	Description
1	oid	oid	false		"row identifier"
2	subdbid	oid	false		"oid of the database which the subscription resides in"
3	subname	name	false		"name of the subscription"
4	subowner	oid	false		"owner of the subscription"
5	subenabled	bool	false		"if true, the subscription is enabled and should be replicating."
6	subconninfo	text	false		"connection string to the upstream database"
7	subslotname	name	true		"name of the replication slot in the upstream database (also used for the local replication origin name); null represents none"
8	subsynccommit	text	false		"contains the value of the synchronous_commit setting for the subscription workers."
9	subpublications	text[]	false		"array of subscribed publication names. these reference the publications on the publisher server. for more on publications"
