Index	Name	Type	Nullable	References	Description
0	amopclaid	oid		pg_opclass.oid	"the index operator class this entry is for"
1	amopstrategy	int2			"operator strategy number"
2	amopreqcheck	bool			"index hit must be rechecked"
3	amopopr	oid		pg_operator.oid	"oid of the operator"
